category	key	tree_id	tree_name_en	tree_name_ko	english	korean	desc_en	desc_ko
node	Skills.Skill_sf5rd_31_Name	sf5rd	"Spriggan Form"	"스프리건 형태"	"Valetide"	"계곡 물결"	"When you directly cast Spirit Thorns while at maximum Vale Spirits, you consume them to cast '{'Entangling Roots'}' at the target area and you regain '{'Rage'}', which deals more damage when cast this way (multiplicative with other modifiers).  This consumes Entangling Roots' mana cost."	"'{'계곡 영혼'}'이 수량 상한에 도달하면 '{'영혼 가시'}'를 바로 시전 시 모든 '{'계곡 영혼'}'을 소모하고 대상 구역에 '{'얽어매는 뿌리'}'를 시전하며 동시에 자신에게 '{'격분'}'를 회복시켜 이런 식으로 시전한 '{'얽어매는 뿌리'}'의 피해 총 증가합니다(다른 수정치와 곱하기).  해당 효과는 '{'얽어매는 뿌리'}'의 마나 소모가 적용됩니다."
node	Skills.Skill_sf5rd_32_Name	sf5rd	"Spriggan Form"	"스프리건 형태"	"Spirit Vortex"	"영혼 회오리"	"You have a chance to cast '{'Maelstrom'}' on you when you directly cast Spirit Thorns."	"영혼 가시를 직접 시전할 때 '{'소용돌이'}'를 시전할 확률이 있습니다"
node	Skills.Skill_sf5rd_33_Name	sf5rd	"Spriggan Form"	"스프리건 형태"	"Nightshade"	"가지"	"Your hits have a chance to poison enemies while in Spriggan Form and your Vines have a chance to poison enemies."	"스프리건 형태일 때 공격이 적에게 독을 입힐 확률이 있으며, 덩굴도 적에게 독을 입힐 확률이 있습니다"
node	Skills.Skill_sf5rd_34_Name	sf5rd	"Spriggan Form"	"스프리건 형태"	"Ice Branch"	"얼음 가지"	"Spirit Thorns, Summon Vines and Thorn Shield's base physical damage is converted to cold. Consequently this damage scales with increases to cold damage, but not increases to physical damage. They also have a chance to freeze enemies.  Poison chance from all sources, for all three skills, is converted to '{'Frostbite'}' and effects related to poison now depend on Frostbite instead."	"영혼 가시, 덩굴 소환 및 가시 방패의 기본 물리 피해가 냉기로 전환됩니다. 따라서 이 피해는 냉기 피해 증가함에 따라 증가되지만, 물리 피해에는 영향을 받지 않습니다. 또한 적을 결빙할 수 있는 확률이 있습니다.  세 기술 모두의 독 확률은 '{'동상'}'으로 전환되며, 독과 관련된 효과는 이제 동상에 의존합니다"
node	Skills.Skill_sf5rd_35_Name	sf5rd	"Spriggan Form"	"스프리건 형태"	"Huntersbane"	"사냥꾼의 불운"	"Your '{'Vines'}' now cast thorns from range, instead of using a melee attack. This is affected by nodes on this tree that affects Spirit Thorns, but they only fire 1 projectile and '{'Great Vine'}' fires 3 projectiles."	"'{'덩굴'}'은 이제 근접 공격이 아닌 원거리에서 가시를 시전합니다. 이는 영혼 가시에 영향을 주는 이 트리의 노드에 영향을 받지만, 그들은 단 하나의 발사체를 발사하며 '{'대형 덩굴'}'은 3개의 발사체를 발사합니다"
node	Skills.Skill_sf5rd_14_Name	sf5rd	"Spriggan Form"	"스프리건 형태"	"Introspection"	"내성"	"Thorn Shield can now only target you and can no longer attach to other allies."	"가시 방패는 이제 당신만을 대상으로 할 수 있으며, 다른 아군에 부착할 수 없습니다"
node	Skills.Skill_sc36pi_0_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Summon Scorpion"	"스콜피온 소환"	""	""
node	Skills.Skill_sc36pi_1_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Steel Carapace"	"강철 껍질"	"Your scorpion has more health (multiplicative with other modifiers), additional physical and poison resistance, and increased size."	"소유한 전갈의 체력이 증폭되어(기타 수정치와 곱함을 적용) 물리 및 독 저항을 추가로 획득하고 크기가 커집니다."
node	Skills.Skill_sc36pi_2_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Venomous Maw"	"독성의 턱"	"Your scorpion's attacks grant health on hit, and have a higher chance to poison on hit."	"전갈의 공격은 타격 시 체력을 회복하며, 타격 시 독을 입힐 확률이 높습니다"
node	Skills.Skill_sc36pi_3_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Envenomed Prey"	"독물 주입된 사냥감"	"Your Scorpion deals more hit damage (multiplicative with other modifiers) per stack of Poison on the target (up to 30)."	"플레이어의 전갈은 대상에게 독 스택당 피해를 증폭합니다(최대 30 스택까지) (다른 변경자와 곱셈 연산)"
node	Skills.Skill_sc36pi_4_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Pinches and Pokes"	"꼬집고 찌르기"	"Your Scorpion's melee attacks have increased area of effect, and your Scorpion has increased attack speed."	"소유한 전갈의 근접 공격 범위 및 공격 속도가 증가합니다."
node	Skills.Skill_sc36pi_5_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Blood Poisoning"	"패혈증"	"Your Scorpion has a chance to cause enemies to bleed, and it deals more damage over time (multiplicative with other modifiers)"	"전갈은 적에게 출혈을 일으키는 확률이 있으며, 지속 피해가 증폭됩니다(다른 변경자에 곱연산으로 적용됨)"
node	Skills.Skill_sc36pi_8_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Temper Tantrum"	"울화통"	"'{'Baby Scorpions'}' deal more damage (damage is multiplicative with other modifiers) and their attacks have a chance to poison enemies."	"'{'아기 전갈'}'은 피해가 증폭되며(다른 변경자에 곱연산으로 적용), 공격 시 적에게 독을 입힐 확률이 있습니다"
node	Skills.Skill_sc36pi_9_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Sweet Release"	"달콤한 해방"	"Activating your Scorpion's ability summons additional '{'Baby Scorpions.'}'"	"스콜피온의 능력을 활성화하면 추가로 '{'작은 스콜피온'}'을 소환합니다"
node	Skills.Skill_sc36pi_10_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Small Target"	"소형 대상"	"'{'Baby Scorpions'}' have more dodge rating (multiplicative with other modifiers)."	"'{'새끼 전갈'}'의 회피 등급이 증폭됩니다(기타 수정치와 곱함을 적용)."
node	Skills.Skill_sc36pi_11_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Scurry"	"종종걸음"	"'{'Baby Scorpions'}' have increased attack and movement speed."	"'{'아기 전갈'}'의 공격 속도와 이동 속도가 증가합니다"
node	Skills.Skill_sc36pi_12_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Chromatic Carapace"	"색채의 갑각"	"Your Scorpion has additional elemental resistance, and its abilities have increased area of effect."	"소유한 '{'전갈'}'은 추가 원소 저항을 획득하고 그의 스킬이 범위 확대 효과를 갖습니다."
node	Skills.Skill_sc36pi_14_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Ice Sting"	"얼음 침"	"Your Scorpion deals more cold damage (multiplicative with other modifiers) and has a higher chance to freeze enemies."	"전갈은 냉기 피해가 증폭되며(다른 변경자와 곱연산으로 적용됨) 적을 더 자주 결빙시킬 확률이 높습니다"
node	Skills.Skill_sc36pi_15_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Frozen Winds"	"얼어붙은 바람"	"Your scorpion has a chance to cast '{'Maelstrom'}' whenever you do. Maelstroms cast by your scorpion in this way use your Scorpion's stats, but your Maelstrom tree."	"'{'소용돌이'}'를 시전할 때마다 소유한 전갈도 일정 확률로 시전합니다. 이 방식으로 시전된 소용돌이는 전갈의 스탯을 적용하지만 소용돌이 트리의 영향을 받습니다."
node	Skills.Skill_sc36pi_17_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Shock and Claw"	"감전 발톱"	"Your Scorpion has a chance to '{'Shock'}' on hit and deals more lightning damage (multiplicative with other modifiers) per stack of shock on the target."	"소유한 '{'전갈'}'은 명중 시 '{'충격'}'을 유발할 확률이 있으며, 대상에 충격의 스택 수에 따라 '{'전갈'}'의 번개 피해가 증폭됩니다 (기타 수정치와 곱함으로 적용)."
node	Skills.Skill_sc36pi_20_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Noxious Carapace"	"유독 껍질"	"Your Scorpion deals more poison damage (multiplicative with other modifiers)."	"전갈은 추가 독 피해를 입힙니다(다른 변경자와 곱연산으로 적용됨)"
node	Skills.Skill_sc36pi_22_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Miasma"	"독기"	"Your scorpion's '{'Venom Nova'}' deals damage in a larger area, and deals more damage (multiplicative with other modifiers)."	"전갈의 '{'독액 노바'}'는 더 넓은 범위에 피해를 입히며, 추가 피해를 입힙니다(다른 변경자에 곱연산으로 적용)"
node	Skills.Skill_sc36pi_23_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Deeper Puddle"	"깊은 물웅덩이"	"'{'Venom Nova'}' leaves behind a '{'Poison Pool'}' for 4 seconds, which applies a stack of poison each second to enemies standing in the pool."	"'{'독액 노바'}'는 4초 동안 지속되는 '{'독 웅덩이'}' 남겨 웅덩이에 서 있는 적에게 매초 한 스택의 독을 적용합니다."
node	Skills.Skill_sc36pi_24_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Pus Sacks"	"고름 부대"	"Your Scorpion has a chance when it is hit to create a '{'Poison Pool'}'. This effect has a 10 second cooldown."	"스콜피온이 타격을 받을 때 '{'독 웅덩이'}'를 생성할 확률이 있습니다. 이 효과는 10초의 쿨다운이 있습니다"
node	Skills.Skill_sc36pi_25_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Brood Invigoration"	"패거리 고무"	"'{'Poison Pools'}' grant you and your minions increased attack speed and cast speed and a chance to poison enemies."	"'{'독 웅덩이'}'는 당신과 당신의 미니언에게 공격 속도와 시전 속도가 증가하고 적에게 독을 걸 확률을 부여합니다"
node	Skills.Skill_sc36pi_6_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Ironclad"	"철석 같은 엄격함"	"Your Scorpion deals additional melee damage, and its Poison Chance from all sources is converted to Armor Shred Chance."	"플레이어의 '{'전갈'}'은 부가 근접 피해를 입히고 모든 요인의 중독 확률이 방어력 분쇄 확률로 전환됩니다."
node	Skills.Skill_sc36pi_7_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Maternal Instinct"	"모성 본능"	"Your Scorpion spawns a number of '{'Baby Scorpions'}' every 5 seconds. Baby Scorpions have an unlimited duration but can be killed."	"소유한 전갈이 5초마다 일정 수량의 '{'새끼 전갈'}'을 소환합니다. 새끼 전갈은 지속시간이 무제한이지만 처치될 수 있습니다."
node	Skills.Skill_sc36pi_13_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Cold-Blooded"	"냉혈한"	"Your scorpion takes less cold damage (multiplicative with other modifiers).  The base physical damage of your scorpion's melee attacks is converted to cold. Consequently this damage scales with increases to minion cold damage, but not with increases to minion physical damage. These melee attacks now have a '{'Cold'}' tag instead of a '{'Physical'}' tag.  Your scorpion's melee attacks also gain a chance to freeze, with a freeze rate equal to twice their base damage."	"전갈은 냉기 피해를 더 적게 받습니다(다른 변경자와 곱셈 연산).   전갈의 근접 공격 기본 물리 피해가 냉기로 변환됩니다. 따라서 이 피해는 미니언 냉기 피해 증가함에 따라 증가되지만, 미니언 물리 피해 증가에는 영향을 받지 않습니다. 이제 이 근접 공격은 '{'냉기'}' 태그 대신 '{'물리'}' 태그를 가지게 됩니다.  전갈의 근접 공격은 또한 결빙 확률을 얻으며, 결빙 비율은 기본 피해의 두 배로 적용됩니다."
node	Skills.Skill_sc36pi_26_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Winternid Jaws"	"겨울밤 턱"	"Your scorpion has a chance to inflict '{'Frostbite'}' on hit and its Bleed Chance from all sources is converted to Frostbite Chance."	"당신의 스콜피온은 타격 시 '{'동상'}'을 적용할 확률이 있으며, 모든 출처에서의 출혈 확률이 동상 확률로 전환됩니다"
node	Skills.Skill_sc36pi_16_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Thunder Stinger"	"천둥 독 침"	"Your Scorpion's activated ability is now '{'Shock Nova'}', a spell that deals lightning damage and applies 3 stacks of '{'Shock'}' on hit.  The base physical damage of your scorpion's melee attacks is converted to lightning. Consequently this damage scales with increases to lightning damage, but not increases to physical damage. These melee attacks now have a '{'Lightning'}' tag instead of a '{'Physical'}' tag.  All sources of poison chance are converted to shock chance for your scorpion, and effects related to poison in this tree instead depend on shock."	"소유한 '{'전갈'}'의 활성화 스킬은 '{'충격 노바'}'로 변경되어, 이 주문은 번개 피해를 주고 타격 시 3 스택의 '{'충격'}'을 부여합니다.  소유한 '{'전갈'}'의 근접 공격의 기본 물리 피해가 번개로 전환되어 미니언의 물리 피해가 아니라, 미니언의 번개 피해거 증가합니다.'{'전갈'}'의 근접 공격의 '{'물리'}' 태그가 '{'번개'}' 태그로 전환됩니다.  소유한 '{'전갈'}'의 모든 소스의 중독 확률이 감전 확률로 전환되고, 이 스킬 트리에서 중독과 관련된 효과가 감전과 관련된 것으로 전환됩니다."
node	Skills.Skill_sc36pi_18_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Reverberating Strike"	"잔향 타격"	"Your scorpion has a chance on melee hit to cause a large '{'Avalanche'}' boulder to land on the target. The Avalanche boulder uses your scorpion's stats, but your Avalanche tree.  This effect can occur a limited number of times per 2 seconds."	"소유한 전갈의 근접 공격으로 타격 시 대상 위치에 대형 '{'눈사태'}' 바위를 유발할 확률이 있습니다. 눈사태 바위가 전갈의 스탯을 적용하지만 눈사태 트리의 영향을 받습니다.  해당 효과는 2초 당 일정 횟수만큼만 유발합니다."
node	Skills.Skill_sc36pi_19_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Storm Conduit"	"폭풍 도관"	"Your '{'Storm Bolts'}' will strike your scorpion to grant it a stack of '{'Charged'}', up to 20.  Your scorpion's '{'Shock Nova'}' consumes all stacks of Charged to deal more damage per stack."	"시전한 '{'폭풍 화살'}'이 소유한 '{'전갈'}'를 타격하여 '{'충전됨'}' 한 스택을 부여하며 최대 20까지입니다.  소유한 '{'전갈'}'의 '{'충격 노바'}'가 모든 '{'충전됨'}'을 소모하고, 한 스택 당 피해가 증폭됩니다."
node	Skills.Skill_sc36pi_28_Name	sc36pi	"Summon Scorpion"	"스콜피온 소환"	"Rest for the WIcked"	"악을 위한 안식"	"Your scorpion has additional critical strike chance, and whenever it kills an enemy it restores a percentage of its maximum health."	"소유한 '{'전갈'}'은 추가 치명타 확률을 획득하고, 적을 처치할 때 일부의 최대 체력을 회복합니다."
node	Skills.Skill_pa67ju_0_Name	pa67ju	"Judgement"	"심판"	"Judgement"	"심판"	""	""
node	Skills.Skill_pa67ju_1_Name	pa67ju	"Judgement"	"심판"	"Sanctified Serenity"	"축성받은 평온"	"'{'Consecrated Ground'}' has increased healing effectiveness."	"'{'축성 받은 땅'}'의 치유 효과가 증가합니다"
node	Skills.Skill_pa67ju_2_Name	pa67ju	"Judgement"	"심판"	"Lingering Force"	"미련의 힘"	"'{'Consecrated Ground'}' lasts longer."	"'{'축성 받은 땅'}'이 더 오래 지속됩니다"
node	Skills.Skill_pa67ju_4_Name	pa67ju	"Judgement"	"심판"	"Destructive Impact"	"파괴적 충돌"	"'{'Consecrated Ground'}' heals allies and deals damage in a larger area."	"'{'축성 받은 땅'}'은 아군을 치유하고 더 넓은 범위에 피해를 입힙니다"
